    4.197914     3.011446     4.589282    10.308137      1
    4.197914     2.626475     4.012610    11.453267      1
    4.197914     5.386153     2.470737     2.567876      1
    4.197914     5.057397     2.644283     5.161109      1
    4.197914     2.577875     3.197373     7.559273      1
    4.197914     3.365455     4.634817    12.720338      1
    4.197914     3.480802     2.814864     6.113578      1
    4.197914     4.730793     2.026786     3.736084      1
    4.197914     2.332114     4.892150    11.922396      1
    4.197914     4.191518     3.239840     7.457215      1
    2.887592     2.489293     0.845064     5.611734      2
    2.887592     3.165747     0.968560     3.030283      2
    2.887592     7.320536     2.236421     7.879042      2
    2.887592     4.100684     1.813922     5.097309      2
    2.887592     0.514810    -0.239492     3.145884      2
    2.887592     4.529003     1.671295     6.534238      2
    2.887592    10.410947     3.488894    10.653778      2
    2.887592     6.081987     1.123362     5.095728      2
    2.887592     1.938861    -0.023039     1.934828      2
    2.887592     3.417871     0.182258     3.718176      2
    4.920948     5.057004     3.811803     5.497931      3
    4.920948     5.021970     3.593033     6.270376      3
    4.920948     4.243788     3.560140     5.204438      3
    4.920948     3.429704     2.733580     3.713837      3
    4.920948     4.617105     2.475029     2.701198      3
    4.920948     3.151595     2.826047     3.257049      3
    4.920948     3.531384     3.902175     6.240880      3
    4.920948     4.028988     2.460036     2.291583      3
    4.920948     2.194326     2.058379     3.078651      3
    4.920948     1.787122     1.608267     1.841519      3
    1.572050     2.637697    -0.947932     2.637058      4
    1.572050     3.400495     0.925799     5.575504      4
    1.572050     2.523874     0.521304     4.158687      4
    1.572050     4.140456     1.340518     6.620833      4
    1.572050     1.806372     2.330123     4.431433      4
    1.572050     2.433133    -0.438783     5.457444      4
    1.572050     4.152717     1.456515     6.859252      4
    1.572050     4.955421     0.181044     5.830119      4
    1.572050     5.411553     3.707274     7.186794      4
    1.572050     4.621841     1.268513     5.906409      4
    2.863307     4.465719     2.023194     6.977095      5
    2.863307     3.170284     1.269057     4.809264      5
    2.863307     5.420605     1.855072     4.809554      5
    2.863307     5.179114     1.245317     5.909250      5
    2.863307     3.102365     1.318508     6.678831      5
    2.863307     3.083925     0.689146     4.379919      5
    2.863307     2.776948     0.580725     1.946598      5
    2.863307     4.735675     3.732991    10.751801      5
    2.863307     3.203420     0.835691     4.172564      5
    2.863307     4.570896     2.860762     8.491366      5
    2.788009    -0.389703     1.296315     4.344653      6
    2.788009     0.606912     1.633294     5.298879      6
    2.788009    -2.525442     0.219479     2.334751      6
    2.788009     5.016238     1.995054     6.796725      6
    2.788009     3.423803     1.319370     6.189221      6
    2.788009     5.868457     2.579756     8.369827      6
    2.788009     6.182871     1.932877     7.790053      6
    2.788009    10.520760     2.718334    11.064629      6
    2.788009     9.288751     3.553699    11.033565      6
    2.788009     5.196736     1.609604     6.540771      6
    1.664590    -2.643715     0.213694     3.785720      7
    1.664590     5.845037     2.402088     8.105620      7
    1.664590    -0.897858    -0.343842     3.412824      7
    1.664590     2.089350     1.894794     6.044245      7
    1.664590    -0.640612     0.911767     4.003524      7
    1.664590     1.238537     0.714723     4.680441      7
    1.664590     3.250964     1.355530     7.013016      7
    1.664590     1.862404     1.142615     6.167629      7
    1.664590     5.583114     1.976449     7.010530      7
    1.664590     1.902684     1.765159     5.561609      7
    2.316075     1.162019     2.352882     4.565500      8
    2.316075     5.533016     2.220337     6.461037      8
    2.316075     3.153340     0.768603     3.490724      8
    2.316075     1.964822     0.694947     3.829958      8
    2.316075     5.576528     2.168513     6.109489      8
    2.316075     3.541008     1.996885     4.068127      8
    2.316075     4.064835     1.707605     4.843975      8
    2.316075     4.124700     2.487508     5.948596      8
    2.316075     2.084644     1.344106     3.242614      8
    2.316075    -0.029019     0.583489     2.478139      8
    2.779588     5.007829     1.263706     6.251948      9
    2.779588     6.354753     1.024429     7.995661      9
    2.779588     9.220993     2.404861     9.426221      9
    2.779588     1.491001     0.803345     4.713969      9
    2.779588     5.364579     1.242537     6.988383      9
    2.779588     9.991989     2.912212    10.452975      9
    2.779588    -0.696228    -0.077398     3.919911      9
    2.779588    10.064839     1.147441     8.881444      9
    2.779588     9.448213     2.934980     9.862349      9
    2.779588    -0.792208     0.527659     3.820204      9
    3.240795     4.040629     0.042395    -1.013558     10
    3.240795     7.346830     3.133873     7.847603     10
    3.240795     5.970598     1.395053     3.630839     10
    3.240795     5.588004     1.615950     3.269313     10
    3.240795     6.747804     3.256070     9.891617     10
    3.240795     5.459718     1.915408     5.146189     10
    3.240795     6.856951     2.813256     9.316256     10
    3.240795     7.961530     2.802866     9.307074     10
    3.240795     5.775126     1.899751     6.217856     10
    3.240795     5.822705     1.287230     3.555058     10
    4.035148     7.304961     3.048703     7.713905     11
    4.035148     5.851061     2.304837     7.016898     11
    4.035148     1.857307     1.536718     4.987362     11
    4.035148     4.106638     2.389053     5.437966     11
    4.035148    14.795893     3.777370    12.453020     11
    4.035148    12.127080     3.488351    10.282748     11
    4.035148     6.875849     1.907867     6.388884     11
    4.035148     9.108657     2.496679     7.892135     11
    4.035148    14.020843     4.198967    12.481013     11
    4.035148     8.162858     2.826145     7.500423     11
    1.876248     5.001675     1.469979     4.080377     12
    1.876248     1.755779    -0.074595    -0.247330     12
    1.876248     3.031717     0.084768     0.676852     12
    1.876248     4.654036     2.187748     5.771889     12
    1.876248     2.984671     0.441032     2.209687     12
    1.876248     1.519054    -2.087465    -2.931280     12
    1.876248     4.912745     1.988886     5.198219     12
    1.876248     4.591871    -0.512654     1.055932     12
    1.876248     5.466325     1.176854     5.950255     12
    1.876248     6.534517     2.382892     5.666806     12
    3.759520     8.689976     3.601159     9.612646     13
    3.759520     1.361123     1.751584     4.096719     13
    3.759520    -5.976369     0.969444     1.045625     13
    3.759520    11.202958     3.584959    10.076188     13
    3.759520    11.046384     3.790447    10.169230     13
    3.759520    -4.936917     0.934007     2.726907     13
    3.759520    -0.040314     1.724951     4.543315     13
    3.759520    -8.887957     0.841002     0.300085     13
    3.759520    -8.229753     0.966239     0.779129     13
    3.759520    -1.169964     1.401799     3.588577     13
    3.369842     1.437851     2.086455     6.959531     14
    3.369842     2.812947     2.572269     7.340988     14
    3.369842     2.190653     2.349424     7.827448     14
    3.369842     8.578499     3.955867    11.529179     14
    3.369842     4.916570     3.489482     9.955772     14
    3.369842    -0.570940     1.695920     6.248901     14
    3.369842     4.779083     3.303223     8.981352     14
    3.369842     1.467922     1.690306     7.173609     14
    3.369842     6.398528     1.888731     8.436574     14
    3.369842     2.917172     2.016071     7.851194     14
    1.927725     5.418027     3.736411     8.625970     15
    1.927725     2.167877     2.530893     4.135033     15
    1.927725     4.598319     2.595866     7.431657     15
    1.927725     6.290200     3.603554    10.143063     15
    1.927725     6.922666     5.362412    12.232813     15
    1.927725     2.005449     2.200503     4.341656     15
    1.927725     6.169031     4.619909    10.787294     15
    1.927725     4.814886     3.141865     6.577621     15
    1.927725     3.087696     3.015215     7.181115     15
    1.927725     2.429830     2.057515     4.644028     15
    4.724525     1.960331     1.489652     2.136232     16
    4.724525    -2.526099    -0.144106    -2.156609     16
    4.724525     7.285189     2.908620     7.357844     16
    4.724525     4.904422     2.339135     5.795223     16
    4.724525     4.856463     2.336420     6.448939     16
    4.724525     1.863421     1.437723     2.342911     16
    4.724525     4.456185     1.808280     3.819947     16
    4.724525     5.637176     2.824706     7.370944     16
    4.724525     4.969780     2.119048     5.212023     16
    4.724525     7.921388     3.506577    10.968423     16
    2.988488     1.804828     0.511461     3.855297     17
    2.988488     0.942530     1.683304     5.171850     17
    2.988488     1.427719     1.168668     4.135156     17
    2.988488     3.587793     0.800484     5.605458     17
    2.988488     2.762749     0.990042     5.824189     17
    2.988488     2.520006     0.876604     3.998498     17
    2.988488     1.380104     0.802542     3.775325     17
    2.988488     4.887211     2.698800     9.260466     17
    2.988488     3.180126     1.415819     4.418179     17
    2.988488     2.728339     1.485034     6.060171     17
    2.327055     3.806293     2.367286     4.748344     18
    2.327055     4.336691     2.976742     6.270668     18
    2.327055     1.860720     1.979689     2.231316     18
    2.327055     4.975478     2.197936     3.602672     18
    2.327055     3.395591     1.657993     2.709834     18
    2.327055     2.035165     3.079168     5.367710     18
    2.327055     0.618592     1.429780     1.808794     18
    2.327055     3.111081     1.878990     4.063100     18
    2.327055     0.820071     0.765143     0.198310     18
    2.327055     1.932144     2.097892     2.709502     18
    3.133384     6.272120     4.165212     7.091983     19
    3.133384     4.985716     4.262019     6.283893     19
    3.133384     3.471419     3.536624     5.106008     19
    3.133384     6.033695     3.995485     6.228078     19
    3.133384    -1.277496     1.944644     1.781754     19
    3.133384     5.604479     4.334079     6.923579     19
    3.133384     2.350619     2.353557     4.032193     19
    3.133384     3.773727     3.804519     5.550380     19
    3.133384     6.493418     3.998654     7.125778     19
    3.133384    15.858283     6.864805    15.156790     19
    2.997621     5.678819     1.812800     5.718551     20
    2.997621     9.534921     3.521727     9.980586     20
    2.997621     4.744126     1.605180     4.575502     20
    2.997621    13.462780     4.108637    12.121418     20
    2.997621    13.933716     3.312575    11.243213     20
    2.997621    11.999635     3.043312     9.319276     20
    2.997621     6.615719     2.481158     7.452681     20
    2.997621     4.151378     1.724352     5.060596     20
    2.997621     5.949686     2.098658     5.619574     20
    2.997621     5.174406     1.838653     5.809449     20
    3.020888     6.186046     3.354958     6.839541     21
    3.020888     3.505977     2.761590     5.903392     21
    3.020888     6.238024     3.189567     6.413692     21
    3.020888     1.186327     2.101270     3.253757     21
    3.020888    -1.014356     0.993061     2.220891     21
    3.020888     5.043827     3.043505     6.537336     21
    3.020888     5.534627     3.248598     7.718495     21
    3.020888     1.804352     2.207607     2.772187     21
    3.020888    -4.973463     0.646791    -1.861772     21
    3.020888     4.720700     2.817153     6.778235     21
    2.664390     1.876856     0.713520     0.890629     22
    2.664390    10.245030     3.590173     8.236103     22
    2.664390     5.342623     3.122730     6.587371     22
    2.664390     7.813177     3.142435     7.290748     22
    2.664390     3.724256     1.302684     4.174507     22
    2.664390     4.809326     1.097627     3.801096     22
    2.664390     4.081733     1.513061     3.044805     22
    2.664390     7.019185     3.091360     6.392910     22
    2.664390     3.134284     0.894478     4.762042     22
    2.664390     1.859563     1.335896     3.145585     22
    2.083691    11.091193     4.320570     9.565341     23
    2.083691     7.906079     3.294882     8.246710     23
    2.083691     0.501496    -0.677962     4.216937     23
    2.083691     8.383658     1.731602     8.373471     23
    2.083691     3.769464     1.773010     6.289494     23
    2.083691     2.819179     0.982628     5.966666     23
    2.083691     5.904826     3.133075     7.506477     23
    2.083691     4.398672     2.265816     6.612996     23
    2.083691    -1.269072    -0.199770     3.932399     23
    2.083691     2.154135     1.014513     5.712577     23
    3.897330     2.754876     3.250217     5.421178     24
    3.897330     5.713043     4.170210     7.604762     24
    3.897330     3.686719     3.499919     4.057764     24
    3.897330     6.227543     3.697370     7.261975     24
    3.897330     2.565969     2.930710     4.164196     24
    3.897330     2.616558     2.929492     4.237117     24
    3.897330     3.945413     3.903634     6.729542     24
    3.897330     2.150494     1.601109     3.530795     24
    3.897330     2.500858     3.103834     3.846432     24
    3.897330     4.156866     3.334336     6.072295     24
    2.941758     0.736756     0.780883     3.061071     25
    2.941758     2.955355     0.997142     3.266594     25
    2.941758     7.551813     2.001418     7.663860     25
    2.941758     1.069075     1.013493     2.910110     25
    2.941758     6.691411     2.966159     7.857659     25
    2.941758     1.425437     0.592240     3.480778     25
    2.941758     7.886072     2.427571     8.124523     25
    2.941758     3.092437     2.175442     5.761203     25
    2.941758     5.979547     1.857723     7.018267     25
    2.941758     0.901521     0.317001     2.442525     25
    3.353112    -2.011897     3.033930     4.645754     26
    3.353112     1.803378     4.273964     5.446231     26
    3.353112     8.163354     5.059745    10.250372     26
    3.353112     0.448241     3.972134     6.157293     26
    3.353112     3.630497     4.496752     7.534057     26
    3.353112    13.005463     5.740538    13.768109     26
    3.353112    -2.132361     2.463075     4.178930     26
    3.353112     7.917891     5.460939    11.077640     26
    3.353112    -1.089740     2.841508     4.696032     26
    3.353112     3.578070     4.550205     7.645466     26
    1.483294     3.325493     1.762107     4.881153     27
    1.483294     1.226461     1.052980     2.590090     27
    1.483294     3.431125     2.123118     3.880230     27
    1.483294     1.179269     0.774195     2.438685     27
    1.483294     7.381227     3.404458     5.943440     27
    1.483294     3.738474     2.672030     4.464568     27
    1.483294     8.475698     2.986584     7.558680     27
    1.483294     1.496322     0.826262     1.200807     27
    1.483294     8.411514     3.105034     6.291647     27
    1.483294     4.343475     2.212853     4.580047     27
    2.184645     5.295689     3.035539     6.842559     28
    2.184645     0.727489     1.715028     2.908135     28
    2.184645     2.680888     2.776020     4.634504     28
    2.184645     5.398169     2.455125     5.417769     28
    2.184645     5.771284     3.242802     6.966322     28
    2.184645     0.210022     2.378567     3.414871     28
    2.184645     4.732956     3.165576     5.954207     28
    2.184645     3.689542     1.893701     4.198617     28
    2.184645    -2.808814     0.210428     0.324573     28
    2.184645     3.130332     2.133228     5.408949     28
    2.388079     0.214543     0.511150     1.516117     29
    2.388079     5.197511     2.160360     7.165462     29
    2.388079     5.488583     3.244844     9.279661     29
    2.388079     3.230957     1.123570     4.610046     29
    2.388079     2.919210     0.660180     3.792990     29
    2.388079     3.374480     1.790786     6.645771     29
    2.388079     4.675644     2.165425     7.736125     29
    2.388079     6.525570     2.541905     8.207285     29
    2.388079     8.693178     3.874037    10.698945     29
    2.388079     1.826547     1.687750     5.266517     29
    3.650498     3.996378     1.175920     3.731499     30
    3.650498     8.012722     1.905227     7.224757     30
    3.650498    -0.481708    -0.331357     1.110585     30
    3.650498    -0.775831    -0.324560     1.441643     30
    3.650498    -0.476475     0.164606     0.851957     30
    3.650498     1.337750    -0.043595     0.857665     30
    3.650498     3.486263     0.253560     3.499047     30
    3.650498     4.486263     1.447596     5.192613     30
    3.650498     8.057072     1.698742     6.678171     30
    3.650498     2.283515     1.269144     4.890961     30
    2.906368    10.517502     2.649525    12.154982     31
    2.906368     4.976691     1.021820     8.793529     31
    2.906368     3.456064     0.885897     6.989423     31
    2.906368     4.532912     0.860005     6.514398     31
    2.906368     5.169158     0.640969     8.313679     31
    2.906368    11.803142     2.680515    13.539413     31
    2.906368     9.151302     1.627804    11.841471     31
    2.906368     1.059464     0.294937     6.051054     31
    2.906368    10.689961     2.496686    13.740848     31
    2.906368     4.635453     0.432114     7.379911     31
    3.540880    -1.359345    -0.098624     2.287766     32
    3.540880     5.591512     1.556744     6.919995     32
    3.540880    -0.179297     0.729658     3.653219     32
    3.540880    -0.219140     0.570116     3.745620     32
    3.540880    15.357745     3.392556    11.986108     32
    3.540880     9.220489     2.108354     9.933383     32
    3.540880     0.746489     0.419448     3.759792     32
    3.540880     8.581232     1.764602     8.193057     32
    3.540880    -2.754570    -0.401208     2.016166     32
    3.540880    -0.520260     0.751208     2.892403     32
    1.315692     5.097810     2.791840     5.599656     33
    1.315692     3.580505     1.329342     3.577903     33
    1.315692     5.175793     1.684957     6.048594     33
    1.315692     1.257740     0.438906     3.723091     33
    1.315692     5.202272     2.538402     6.325748     33
    1.315692     3.721937     1.857905     5.322261     33
    1.315692     3.267207     0.132802     2.216202     33
    1.315692     3.769624     0.571437     3.724468     33
    1.315692     7.744607     3.445184     8.242047     33
    1.315692     3.913053     1.005414     5.096128     33
    3.355404     4.094192     3.015589     7.009989     34
    3.355404    -3.124529     1.802985     3.732151     34
    3.355404     5.488694     2.765643     7.500623     34
    3.355404     5.619412     3.400409     7.068767     34
    3.355404    -2.042704     1.935834     4.035209     34
    3.355404     3.986273     3.642917     6.569770     34
    3.355404    -7.598758     1.001512     0.089113     34
    3.355404     1.578977     2.812642     6.073720     34
    3.355404     4.766629     3.199262     7.143687     34
    3.355404    -0.785916     2.563550     5.044549     34
    3.213726     5.164597     3.651533     7.316767     35
    3.213726     6.780968     3.444219     6.922593     35
    3.213726     5.718035     2.641951     6.168518     35
    3.213726     1.580667     1.375840     3.683984     35
    3.213726     5.105268     2.917269     6.627042     35
    3.213726     2.247549     1.422685     2.508406     35
    3.213726     4.653961     2.637855     5.917354     35
    3.213726     6.954539     2.104432     6.636431     35
    3.213726     6.904935     3.507894     6.716335     35
    3.213726     4.076306     2.848306     5.281641     35
    2.999267     6.653414     3.057364     5.987818     36
    2.999267     3.398924     3.141265     5.537434     36
    2.999267     4.747400     1.893342     5.165109     36
    2.999267     9.731414     4.028466     7.871393     36
    2.999267     3.016794     1.514869     2.213501     36
    2.999267     5.287266     2.894022     3.658930     36
    2.999267     6.101236     2.392613     4.508873     36
    2.999267     4.359227     2.420498     4.358062     36
    2.999267     4.496387     2.160400     4.537831     36
    2.999267     4.073662     2.562384     4.657587     36
    4.230851     1.050898     2.007715     3.145866     37
    4.230851     6.459919     2.332078     6.477190     37
    4.230851     8.803613     3.322272     9.101804     37
    4.230851     9.846628     3.438954     9.576227     37
    4.230851     3.706198     2.448091     4.820071     37
    4.230851    16.579213     4.479593    13.505026     37
    4.230851     0.830438     1.436870     3.012041     37
    4.230851    10.513176     3.221635     9.053381     37
    4.230851     5.086471     2.347890     6.429089     37
    4.230851     4.249342     1.961109     5.698890     37
    3.067393    -0.464888     0.224265     2.606803     38
    3.067393     0.835068     1.359710     3.550170     38
    3.067393     2.488487     0.623950     3.817575     38
    3.067393     1.611892     1.461069     3.359737     38
    3.067393     1.360677     0.741594     4.055976     38
    3.067393     7.614997     3.280636     7.104543     38
    3.067393     5.192863     3.165351     5.970569     38
    3.067393    -0.003763     1.254892     3.053118     38
    3.067393     6.894014     1.843755     6.110101     38
    3.067393    -0.385374     0.377094     2.731834     38
    4.206118     2.520412     4.359844     6.608489     39
    4.206118     2.110769     4.864906     6.232569     39
    4.206118    10.856424     6.738716    14.311213     39
    4.206118     1.865195     4.500000     5.867550     39
