    4.910911     1.408840     4.365934      1
    4.635779     0.611205     5.786959      1
    5.984815     1.509253     5.347151      1
    5.462267     2.827290     5.566333      1
    4.399017     1.241271     5.269490      1
    4.863325     1.781931     4.625069      1
    4.240160     0.674351     5.160254      1
    4.506819     0.548063     5.206265      1
    4.118334     2.503410     4.582948      1
    4.193714     1.420439     4.873223      1
    4.477899     1.299193     5.328518      2
    3.915119     1.545028     4.931674      2
    5.209085     2.163752     5.914470      2
    3.062870     0.461597     5.028120      2
    4.251864     0.991493     5.814200      2
    6.156728     2.045380     6.227150      2
    3.564539     1.230241     5.005381      2
    0.306650    -0.251718     3.514625      2
    4.292285     0.533849     5.748125      2
    5.339252     2.326157     6.094087      2
    7.329442     3.217439     6.447399      3
    3.905668     3.847701     4.956238      3
    4.000380     2.297683     5.217425      3
    3.556904     2.297206     4.467076      3
    5.054298     3.826976     5.100713      3
    3.160985     2.098955     4.455893      3
    4.079380     2.759501     5.133094      3
    6.116182     4.087904     5.999819      3
    5.993189     3.903740     6.028465      3
    5.597884     3.022184     6.177386      3
    5.866238     1.901210     3.656315      4
    5.720522     1.414135     3.774639      4
    4.984098     1.621748     3.997318      4
    5.492826     0.748793     4.202280      4
    5.184946     1.666531     3.787529      4
    5.518720     1.357264     4.598107      4
    5.739896     2.787016     4.703559      4
    6.049117     2.310477     4.294390      4
    6.187287     2.203803     4.588727      4
    5.063246     2.570280     4.351155      4
    3.994620     1.627964     2.762167      5
    2.923352     2.430389     2.803831      5
    3.917499     3.364081     3.275165      5
    2.889461     2.699212     3.624382      5
    3.443721     2.678525     3.249485      5
    5.450384     3.975210     4.891272      5
    3.224123     2.748615     3.470964      5
    2.836187     1.169392     2.345396      5
    4.992994     3.012830     4.557223      5
    2.307713     1.709305     2.413785      5
    6.270278     2.088363     6.198695      6
    6.609496     2.573125     6.270911      6
    4.097303     0.665060     5.528976      6
    5.737721     1.958044     6.760927      6
    6.907491     2.627799     5.744562      6
    6.877581     1.719474     4.822905      6
    7.120082     3.318699     6.360901      6
    7.290899     2.748757     5.065383      6
    7.127622     3.062627     6.534749      6
    6.087745     2.000050     5.928670      6
    8.488772     3.928397     6.156153      7
    7.260552     3.608312     5.077165      7
