    3.643152     4.552356     1.297303      1
    3.643152     4.696822     2.008944      1
    3.643152     2.330837     3.213545      1
    3.643152     3.999486     1.827608      1
    3.643152     2.718671     3.704783      1
    3.643152     3.154913     2.713846      1
    3.643152     2.643523     3.257725      1
    3.643152     3.505263     2.480953      1
    3.643152     4.707357     2.666893      1
    3.643152     3.707113     2.795763      1
    1.741145     4.060286     1.240950      2
    1.741145     4.971780     1.194561      2
    1.741145     4.910025     0.126672      2
    1.741145     5.591473     0.349832      2
    1.741145     3.675332     1.751026      2
    1.741145     4.606510     0.828145      2
    1.741145     6.175963     0.386444      2
    1.741145     5.798047     0.759371      2
    1.741145     4.653026     1.506073      2
    1.741145     3.608158     1.458930      2
    4.302742     2.879291     3.013968      3
    4.302742     2.442990     3.348413      3
    4.302742     4.999921     2.407835      3
    4.302742     3.814816     2.073243      3
    4.302742     2.946286     2.863238      3
    4.302742     3.423006     2.982540      3
    4.302742     4.877483     1.759443      3
    4.302742     2.968809     3.103767      3
    4.302742     3.605765     2.358707      3
    4.302742     3.844217     1.766959      3
    2.841522     2.201577     1.707788      4
    2.841522     2.942592    -0.266616      4
    2.841522     2.538962    -0.288991      4
    2.841522     2.788277     1.106019      4
    2.841522     3.363138     1.152770      4
    2.841522     2.255644    -0.693116      4
    2.841522     2.571581     0.527730      4
    2.841522     1.717219     0.681430      4
    2.841522     3.162261     0.028348      4
    2.841522     2.640000     0.237151      4
    2.526212     2.511775     3.030499      5
    2.526212     0.554896     2.428754      5
    2.526212     1.530301     1.792801      5
    2.526212     2.013299     1.788487      5
    2.526212     3.193525     3.592957      5
    2.526212     1.657681     2.117433      5
    2.526212     3.441653     3.374268      5
    2.526212     3.164147     1.601054      5
    2.526212     1.729092     1.321105      5
    2.526212     3.539179     3.555899      5
    2.253722     3.944753     1.411692      6
    2.253722     3.712868     1.517510      6
    2.253722     5.303163     2.347442      6
    2.253722     4.015198     1.519290      6
    2.253722     3.819169     1.113025      6
    2.253722     4.494861     0.736983      6
    2.253722     3.691361     2.171626      6
    2.253722     4.560423     1.358427      6
    2.253722     4.931217     2.060663      6
    2.253722     4.623067     1.492044      6
    2.470519     5.243438     1.494525      7
    2.470519     3.910267     1.141820      7
    2.470519     3.926310     1.353850      7
    2.470519     4.722779     1.638603      7
    2.470519     4.862712     2.462170      7
    2.470519     4.831247     0.763948      7
    2.470519     3.552391     1.269793      7
    2.470519     4.777528     0.058721      7
    2.470519     5.019243     1.608416      7
    2.470519     3.489978    -0.426916      7
    3.175524     2.012316     0.164544      8
    3.175524     2.229281     0.145415      8
    3.175524     4.112540     2.011444      8
    3.175524     3.085839    -0.152659      8
    3.175524     2.063432    -0.533210      8
    3.175524     2.554783    -0.021916      8
    3.175524     3.936479     0.192182      8
    3.175524     2.836920    -0.298049      8
    3.175524     2.550846     0.274699      8
    3.175524     3.298822     0.804395      8
    3.977108     4.182820     0.172943      9
    3.977108     3.335341    -0.494708      9
    3.977108     5.660074     1.235496      9
    3.977108     4.092027    -0.200520      9
    3.977108     5.586712     1.797397      9
    3.977108     4.503754     0.269858      9
    3.977108     4.939631     0.717208      9
    3.977108     5.555654     0.432663      9
    3.977108     3.015388    -1.109416      9
    3.977108     5.638469     0.770900      9
    3.471418     3.511101     3.388218     10
    3.471418     2.657067     3.907106     10
    3.471418     3.546624     3.440033     10
    3.471418     4.005940     3.787791     10
    3.471418     3.305489     3.778043     10
    3.471418     4.007861     4.251507     10
    3.471418     2.651427     4.987160     10
    3.471418     3.041507     3.023205     10
    3.471418     2.590128     3.985809     10
    3.471418     3.494374     3.952557     10
    1.414739     4.005304     4.642685     11
    1.414739     3.226754     2.730697     11
    1.414739     4.769433     3.212625     11
    1.414739     3.393775     2.746587     11
    1.414739     4.291409     2.529483     11
    1.414739     4.931758     2.668593     11
    1.414739     5.270937     2.883777     11
    1.414739     2.732953     1.922161     11
    1.414739     4.605053     2.923127     11
    1.414739     6.112277     3.203536     11
    2.582164     3.645261     2.075737     12
    2.582164     3.945471     2.167441     12
    2.582164     3.995108     2.257784     12
    2.582164     3.937335     2.801214     12
    2.582164     1.586522     1.606039     12
    2.582164     4.581059     2.364921     12
    2.582164     3.426035     1.071883     12
    2.582164     3.501145     2.114107     12
    2.582164     2.893946     1.441370     12
    2.582164     3.924654     2.110887     12
    3.352375     5.882028     1.886545     13
    3.352375     4.773316     0.671199     13
    3.352375     5.492497     3.053498     13
    3.352375     6.128265     2.367994     13
    3.352375     4.088158     2.083069     13
    3.352375     5.902597     1.990467     13
    3.352375     4.293498     2.064025     13
    3.352375     5.058343     1.571309     13
    3.352375     6.505726     2.888391     13
    3.352375     5.710111     2.195943     13
    2.674538     3.536896     2.846230     14
    2.674538     4.458578     2.028020     14
    2.674538     4.121305     3.168471     14
    2.674538     4.011983     2.386605     14
    2.674538     4.374810     3.204359     14
    2.674538     2.639132     4.636972     14
    2.674538     3.699656     2.038508     14
    2.674538     3.344588     2.316277     14
    2.674538     4.027848     1.904156     14
    2.674538     3.746267     1.279055     14
    2.647855     2.984267     3.229002     15
    2.647855     3.548077     2.165453     15
