    3.174071     2.272784     4.787782      1
    5.240826     0.656153     2.771830      1
    4.695524     1.302339     3.262070      1
    3.400045     1.767325     4.704956      1
    3.493829     2.195317     4.579056      1
    3.461518     1.603808     3.708787      1
    6.926250     0.756082     2.068665      1
    3.259956     1.702395     4.831345      1
    1.255973     2.660028     5.880181      1
    4.233755     0.965975     3.364708      1
    3.397286     0.260428     5.159806      2
    3.497358     1.930667     5.789532      2
    3.114203    -0.072595     3.560780      2
    3.472850     1.472432     5.040024      2
    4.293124     1.328131     5.273129      2
    3.836960     0.665385     5.002928      2
    3.917260    -0.168887     2.710719      2
    3.996895     1.113443     5.670089      2
    4.132147     1.220811     5.520226      2
    3.809286     0.665601     4.651944      2
    6.595883     4.087936     5.318133      3
    3.913255     3.052581     4.488304      3
    4.735063     3.669412     4.360457      3
    6.267140     4.131558     4.202854      3
    4.351537     3.384414     3.849761      3
    4.163679     3.194416     4.215516      3
    3.755095     2.976175     4.399555      3
    3.548388     2.674000     3.813734      3
    4.238526     2.592005     4.082074      3
    5.731293     3.884414     5.728407      3
    4.349117     3.853291     4.952664      4
    4.076337     2.670534     4.853798      4
    4.201261     0.892037     3.342132      4
    5.459647     2.202361     5.035136      4
    3.711534     1.850473     5.104087      4
    4.088390     2.436428     5.576838      4
    4.575753     1.860201     6.330855      4
    3.344871     3.212180     5.216648      4
    4.370323     3.132489     4.639311      4
    4.761204     2.082532     5.369406      4
    4.954555     0.830923     3.726622      5
    5.216691     1.696994     4.648417      5
    5.238103     1.179821     4.245833      5
    6.084904     1.397694     5.109377      5
    5.281480     1.120856     4.021812      5
    3.915378     0.692001     2.963517      5
    4.761407     1.580505     4.155996      5
    4.972137     1.469761     4.474234      5
    3.187587     0.430986     3.244628      5
    4.253252     1.632877     4.183808      5
    3.658738     1.175859     4.327967      6
    4.307407     1.533641     3.434948      6
    4.829333     2.079869     3.353634      6
    5.734218     2.829232     3.550163      6
    5.746521     2.215166     3.405620      6
    5.241215     1.755565     4.198830      6
    5.245365     2.868723     2.438557      6
    4.167543     3.160921     3.482260      6
    5.987251     2.416813     2.888305      6
    4.873915     0.986773     3.397887      6
    3.323854     1.586871     3.716352      7
    2.796374     1.878288     5.038147      7
    3.569501     2.405361     3.507463      7
    3.718049     2.799178     5.254544      7
    3.238739     1.850992     4.389750      7
    2.912255     1.805045     4.068838      7
    3.909885     3.434812     4.284740      7
    4.142398     1.921027     4.040552      7
    3.531494     1.289172     3.820339      7
    2.729432     1.749289     4.273555      7
    5.427289     2.516773     4.904301      8
    5.144597     3.010771     7.149750      8
    5.605944     2.133344     5.781840      8
    5.125862     1.318188     4.325411      8
    6.006903     2.885529     5.792564      8
    5.290413     1.150131     4.505531      8
    6.748225     3.455773     5.790986      8
    4.991966     2.577478     6.025843      8
    5.237385     2.757054     5.269520      8
    5.724013     2.502976     5.390189      8
    4.650387     2.348643     5.744780      9
    5.552286     3.370406     5.624995      9
    5.998436     3.134192     5.475884      9
    5.005681     2.711499     4.846114      9
    4.983965     1.796923     4.110728      9
    3.845241     1.952587     3.600298      9
    5.396171     2.391574     5.445494      9
    4.380493     1.573121     4.699205      9
    5.443050     3.356130     5.628988      9
    4.391119     1.609812     3.864754      9
    3.414003     0.874325     4.306489     10
    4.002611     0.376741     2.945863     10
    4.012735     0.134650     3.589442     10
    4.239797     1.283164     3.744351     10
    4.316514     1.733581     4.092941     10
    3.418393     0.329787     3.361575     10
    3.208942     1.126095     3.943341     10
    3.234545     0.568688     4.182856     10
    4.781399     0.744754     2.690225     10
    3.714739     0.181286     2.972234     10
    3.722391     0.944706     4.918613     11
    4.128223     2.878147     7.360291     11
    3.364030     0.588511     4.668124     11
    5.427334     1.897317     5.333511     11
    4.352627     0.502494     4.205270     11
    4.549781     0.324170     3.395599     11
    4.136291     1.686676     5.745394     11
    4.228737     0.244321     4.584657     11
    4.724437     1.250973     4.429162     11
    3.648208     0.767216     4.508997     11
    5.280066     2.400180     5.054334     12
    7.224625     2.117077     5.366240     12
    5.678297     2.433105     4.886144     12
    5.319950     1.880693     5.454135     12
    5.571532     0.954927     6.419902     12
    5.121434     2.208818     4.660402     12
    6.041363     1.178878     5.295151     12
    3.979137     1.064507     4.919629     12
    5.874284     0.886323     6.014910     12
    5.254749     2.062215     4.767140     12
    3.562028     1.311905     4.964688     13
    3.725729     3.499122     4.076926     13
    3.153235     2.273389     4.516902     13
    3.537794     2.901243     4.534213     13
    3.563970     2.483454     5.059537     13
    3.590279     2.023563     4.741349     13
    3.258472     3.600482     4.067186     13
    3.268610     3.357029     4.733957     13
    3.351087     1.841989     4.947956     13
    4.169940     2.472412     4.959442     13
    4.712108     2.177796     5.683243     14
    5.473684     2.687714     4.764834     14
    5.796574     2.960375     5.460444     14
    4.637280     2.082210     4.901092     14
    5.141869     2.608137     5.668597     14
    4.645129     2.940841     6.425408     14
    5.398038     2.938359     6.088196     14
    4.417001     3.031716     6.061690     14
    5.043550     1.847172     5.138665     14
    4.868573     2.271347     5.925407     14
    5.064677     1.926781     5.198899     15
    3.691545     1.516044     5.614331     15
    3.230643     1.030045     4.391414     15
    3.453010     1.062811     5.423856     15
    4.383424     2.492440     6.415779     15
    3.439429     0.992244     4.616588     15
    3.361537     0.958061     3.574327     15
    4.409208     0.904480     3.781157     15
    4.997148     2.192703     6.136572     15
    4.151040     2.309401     5.280054     15
    5.731692     2.587139     5.178113     16
    5.631838     2.088707     4.317854     16
    5.660029     2.515786     4.937683     16
    4.173299     2.167856     4.944033     16
    4.987028     2.463002     5.464107     16
    4.335014     2.240266     3.509811     16
    5.084472     3.249410     5.137224     16
    5.688046     1.002843     3.496583     16
    3.882179     3.908711     4.764114     16
    5.246814     3.408366     4.874560     16
    7.619795     3.921998     6.579124     17
    7.025643     4.923537     6.697364     17
    6.312985     3.168621     5.788397     17
    7.629509     4.159514     6.858647     17
    7.248058     4.431572     7.228338     17
    6.794335     3.311291     6.297465     17
    6.736887     3.279092     6.619001     17
    6.639076     2.384575     4.645341     17
    6.628523     4.011342     6.107714     17
    5.109725     2.503043     6.044376     17
    6.290787     2.953244     6.045253     18
    5.024102     1.732192     4.484664     18
    5.003486     2.898884     4.850032     18
    5.385135     2.025772     4.419362     18
    4.528885     2.543979     4.163374     18
    4.822016     1.599641     3.704494     18
    5.144906     2.792531     4.530048     18
    4.871990     2.665973     4.117756     18
    4.960988     2.404900     3.585285     18
    4.689299     1.902772     4.001555     18
    3.850454     1.367645     4.884513     19
    4.197343     1.499498     4.685419     19
    6.117809     3.303117     5.863100     19
    4.231891     1.324801     5.757301     19
    5.056914     2.838221     5.806314     19
    5.976146     2.540037     6.161285     19
    4.654788     1.957092     6.674881     19
    4.757031     1.609628     5.868931     19
    6.139291     3.680604     7.286087     19
    4.847904     2.082995     5.122280     19
    5.341916     3.270253     5.443208     20
    5.019840     2.619809     6.151198     20
    5.170106     2.693787     4.715282     20
    3.701422     2.316296     5.071172     20
    4.696281     0.913929     3.547731     20
    4.615569     2.452161     4.413805     20
    4.854066     2.492409     6.701488     20
    4.764629     2.940180     6.119199     20
    4.556905     2.375167     5.366559     20
    4.193234     3.311549     6.371336     20
    3.040462     2.976243     4.557792     21
    3.216584     2.892078     4.648263     21
    4.495942     3.750458     5.316860     21
    3.747301     1.434998     1.848945     21
    3.883040     2.257769     2.869370     21
    3.052886     3.777918     4.506579     21
    3.294397     2.936425     4.518115     21
    4.351114     5.123538     6.679993     21
    2.564623     3.717288     5.839969     21
    3.723999     2.303580     3.811661     21
    5.272429     2.276164     4.623185     22
    9.053437     3.606926     5.914089     22
    5.291013     2.451058     4.704115     22
    7.123519     2.551600     5.322408     22
    5.813269     3.376325     4.969860     22
    1.582278     1.331417     3.599134     22
    8.430651     3.579946     5.322991     22
    6.223859     2.235922     5.527928     22
    3.055846     1.622008     3.682005     22
    7.293737     3.648051     5.774659     22
    4.565481     1.148642     4.916622     23
    3.432225     2.362071     4.276112     23
    4.327979     1.414355     3.580395     23
    4.403615     2.434029     5.938808     23
    4.008086     3.054325     5.368721     23
    4.498537     3.145404     5.480134     23
    3.848879     2.794848     4.290592     23
    4.347617     3.185043     5.216994     23
    3.890107     1.757291     4.882620     23
    3.769589     2.314906     5.065670     23
    4.845959     3.274985     4.568481     24
    4.466794     2.646097     4.875520     24
    4.911420     2.589688     5.431950     24
    6.833304     3.423709     6.629356     24
    4.335147     3.071013     5.395346     24
    3.393321     2.490707     5.123307     24
    3.143896     1.721809     4.599074     24
    5.912777     3.414365     5.041746     24
    5.501397     3.420929     5.053582     24
    4.692839     2.443680     5.182538     24
    4.618464     2.452251     4.610902     25
    4.218493     1.295319     4.542257     25
