    3.454777     3.553245     1.188858  3     1
    3.454777   999.000000     1.900499  2     1
    3.454777   999.000000     3.105100  2     1
    3.454777     3.361069     1.719163  2     1
    3.454777   999.000000     3.596338  2     1
    3.454777   999.000000     2.605401  1     1
    3.454777     2.977817     3.149280  3     1
    3.454777     3.311227     2.372508  2     1
    3.454777     4.639789     2.558448  3     1
    3.454777   999.000000     2.687318  1     1
    2.109855     3.166216     1.336438  1     2
    2.109855     4.041493     1.290049  1     2
    2.109855     3.146000     0.222160  1     2
    2.109855   999.000000     0.445320  3     2
    2.109855     3.179496     1.846514  1     2
    2.109855     3.390150     0.923633  1     2
    2.109855     4.614751     0.481932  1     2
    2.109855     4.527992     0.854859  2     2
    2.109855     3.965947     1.601561  3     2
    2.109855     2.884273     1.554418  1     2
    3.921178   999.000000     2.809654  1     3
    3.921178     2.714597     3.144099  3     3
    3.921178     4.592095     2.203521  1     3
    3.921178     3.165294     1.868928  2     3
    3.921178   999.000000     2.658923  2     3
    3.921178     3.430322     2.778225  3     3
    3.921178     4.001285     1.555128  3     3
    3.921178     3.063695     2.899453  1     3
    3.921178     3.162450     2.154392  3     3
    3.921178   999.000000     1.562645  1     3
    2.887939   999.000000     1.482740  2     4
    2.887939     3.728082    -0.491664  1     4
    2.887939     3.320486    -0.514040  1     4
    2.887939     3.817075     0.880970  3     4
    2.887939     4.400223     0.927722  3     4
    2.887939     2.965534    -0.918165  1     4
    2.887939   999.000000     0.302681  3     4
    2.887939     2.670756     0.456382  1     4
    2.887939     4.000035    -0.196700  3     4
    2.887939     3.514786     0.012102  1     4
    2.664981   999.000000     2.615234  2     5
    2.664981     1.473667     2.013488  2     5
    2.664981     2.305597     1.377535  1     5
    2.664981     2.787622     1.373222  1     5
    2.664981     4.374944     3.177691  2     5
    2.664981   999.000000     1.702168  2     5
    2.664981     4.573736     2.959002  1     5
    2.664981     3.896184     1.185788  3     5
    2.664981     2.397971     0.905839  1     5
    2.664981   999.000000     3.140634  2     5
    2.472302     4.021332     1.457546  1     6
    2.472302   999.000000     1.563364  3     6
    2.472302     5.645285     2.393296  3     6
    2.472302     4.122311     1.565145  2     6
    2.472302     3.810994     1.158879  1     6
    2.472302     4.379974     0.782837  1     6
    2.472302     3.983590     2.217480  1     6
    2.472302     4.621887     1.404281  1     6
    2.472302   999.000000     2.106517  1     6
    2.472302     4.722448     1.537898  3     6
    2.625600   999.000000     1.538877  2     7
    2.625600   999.000000     1.186173  1     7
    2.625600     4.402061     1.398202  1     7
    2.625600     5.238235     1.682955  1     7
    2.625600     5.493000     2.506523  1     7
    2.625600     5.224746     0.808300  3     7
    2.625600     4.016421     1.314145  1     7
    2.625600     5.072694     0.103074  3     7
    2.625600     5.530489     1.652769  3     7
    2.625600     3.717430    -0.382563  3     7
    3.124114     3.085784    -0.014302  1     8
    3.124114     3.302029    -0.033430  3     8
    3.124114     5.255499     1.832599  1     8
    3.124114     4.147372    -0.331504  1     8
    3.124114     3.110646    -0.712056  1     8
    3.124114     3.621236    -0.200761  1     8
    3.124114     5.010987     0.013336  3     8
    3.124114     3.892982    -0.476894  2     8
    3.124114   999.000000     0.095854  1     8
    3.124114     4.396366     0.625550  3     8
    3.690920     4.775841     0.376807  3     9
    3.690920     3.977387    -0.290844  1     9
    3.690920     6.175071     1.439360  3     9
    3.690920     4.712472     0.003344  2     9
    3.690920     6.060449     2.001261  1     9
    3.690920   999.000000     0.473722  2     9
    3.690920     5.492686     0.921073  1     9
    3.690920   999.000000     0.636528  1     9
    3.690920   999.000000    -0.905552  2     9
    3.690920     6.187582     0.974764  3     9
    3.333343     3.295652     2.969380  1    10
    3.333343     2.734685     3.488268  1    10
    3.333343     3.360440     3.021196  3    10
    3.333343     4.016170     3.368954  1    10
    3.333343     3.310213     3.359206  3    10
    3.333343     4.279998     3.832670  3    10
    3.333343     3.339060     4.568322  1    10
    3.333343     2.619899     2.604368  3    10
    3.333343     2.712198     3.566972  1    10
    3.333343     3.597664     3.533720  1    10
    1.879051     4.602038     4.660507  1    11
    1.879051   999.000000     2.748519  1    11
    1.879051     5.164131     3.230447  1    11
    1.879051     3.722632     2.764409  3    11
    1.879051     4.589595     2.547305  3    11
    1.879051     5.249596     2.686415  2    11
    1.879051     5.619176     2.901600  1    11
    1.879051     2.945337     1.939983  3    11
    1.879051     4.958852     2.940949  1    11
    1.879051   999.000000     3.221358  2    11
    2.704546     4.076067     1.956679  1    12
    2.704546     4.395990     2.048383  3    12
    2.704546   999.000000     2.138726  2    12
    2.704546     4.524096     2.682156  1    12
    2.704546     1.916358     1.486981  3    12
    2.704546     5.074031     2.245863  1    12
    2.704546     3.641044     0.952825  2    12
    2.704546     3.940199     1.995049  1    12
    2.704546     3.188384     1.322312  1    12
    2.704546     4.363016     1.991828  2    12
    3.249167     6.052637     2.172442  3    13
    3.249167     4.947800     0.957097  1    13
    3.249167     5.659386     3.339396  2    13
    3.249167     6.297339     2.653892  2    13
    3.249167     4.258141     2.368967  1    13
    3.249167     6.072875     2.276365  1    13
    3.249167     4.463541     2.349923  3    13
    3.249167     5.229957     1.857207  3    13
    3.249167     6.673142     3.174289  1    13
    3.249167     5.879734     2.481841  3    13
    2.769864     3.567704     2.692170  3    14
    2.769864     4.079163     1.873960  3    14
    2.769864     4.313674     3.014410  1    14
    2.769864   999.000000     2.232545  1    14
    2.769864   999.000000     3.050299  2    14
    2.769864   999.000000     4.482912  1    14
    2.769864     3.325499     1.884448  1    14
    2.769864     3.109695     2.162217  1    14
    2.769864     3.586330     1.750095  3    14
    2.769864   999.000000     1.124994  2    14
    2.750996     2.452254     3.265437  1    15
    2.750996     1.819833     2.201888  1    15
    2.750996     3.863296     2.187067  3    15
    2.750996     2.818509     3.504307  1    15
    2.750996     1.599121     2.723476  1    15
    2.750996     4.544930     1.211012  1    15
    2.750996     3.264970     1.370986  1    15
    2.750996     3.306750     1.349517  3    15
    2.750996     2.593192     2.133966  1    15
    2.750996     2.906658     3.306624  3    15
    2.943756     5.873607     2.587763  1    16
    2.943756     2.745038     1.663867  1    16
    2.943756     3.759327     1.359517  2    16
    2.943756     5.169140     3.636835  3    16
    2.943756     3.446323     1.972316  3    16
    2.943756     7.354334     2.914011  1    16
    2.943756   999.000000     2.333382  2    16
    2.943756   999.000000     4.067112  1    16
    2.943756     4.676573     1.814364  2    16
    2.943756   999.000000     1.438114  2    16
    1.362318     2.842859     1.743821  2    17
    1.362318   999.000000     1.403958  1    17
    1.362318     3.711985     3.295346  2    17
    1.362318     3.366719     1.542624  1    17
